                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.60806,                0.43919,                 1.0634,                0.94228,                0.83317,                0.91003,                0.78128,                0.59808,                0.38847,                 1.0629,               0.005776,               0.005776,               0.005776
                    130,                 0.5878,                0.42419,                 1.0543,                0.94124,                0.83859,                0.91035,                0.78223,                0.59914,                0.38551,                 1.0652,               0.005743,               0.005743,               0.005743
                    131,                0.60191,                0.43134,                  1.061,                 0.9298,                0.84149,                0.90769,                0.78059,                0.59698,                0.38527,                 1.0638,                0.00571,                0.00571,                0.00571
                    132,                0.59808,                0.43018,                 1.0569,                0.93756,                 0.8375,                0.90824,                0.77893,                0.60188,                 0.3871,                 1.0674,               0.005677,               0.005677,               0.005677
                    133,                0.59313,                0.42457,                 1.0557,                0.93265,                0.84051,                0.90808,                0.77967,                0.60071,                0.38674,                 1.0673,               0.005644,               0.005644,               0.005644
                    134,                0.59257,                0.42235,                  1.057,                0.93683,                0.83757,                0.90949,                0.78183,                0.59819,                0.38363,                 1.0647,               0.005611,               0.005611,               0.005611
                    135,                0.59728,                0.42619,                 1.0591,                0.93348,                0.84149,                0.91029,                0.78111,                0.59747,                0.38352,                 1.0628,               0.005578,               0.005578,               0.005578
                    136,                0.60042,                0.42804,                 1.0567,                0.93617,                0.84002,                0.91067,                 0.7791,                0.59838,                0.38391,                 1.0639,               0.005545,               0.005545,               0.005545
                    137,                0.59881,                0.42665,                 1.0549,                0.93129,                 0.8454,                0.91285,                0.78158,                0.59888,                0.38335,                 1.0653,               0.005512,               0.005512,               0.005512
                    138,                0.59534,                0.42537,                 1.0539,                0.93228,                0.84194,                0.91224,                0.78014,                 0.5999,                0.38399,                 1.0666,               0.005479,               0.005479,               0.005479
                    139,                0.59425,                0.42055,                 1.0562,                0.94082,                0.83023,                0.91127,                0.78053,                0.59876,                 0.3848,                 1.0653,               0.005446,               0.005446,               0.005446
                    140,                0.59144,                0.41656,                 1.0489,                0.93313,                  0.841,                0.91151,                0.78156,                0.59821,                0.38492,                 1.0648,               0.005413,               0.005413,               0.005413
                    141,                0.59245,                0.41703,                 1.0554,                0.93239,                0.84295,                0.91069,                0.78147,                0.59734,                0.38483,                 1.0633,                0.00538,                0.00538,                0.00538
                    142,                0.59108,                0.41805,                 1.0517,                 0.9441,                 0.8346,                0.91154,                 0.7824,                0.59676,                0.38543,                 1.0623,               0.005347,               0.005347,               0.005347
                    143,                0.59237,                0.42079,                 1.0546,                0.94106,                0.83611,                0.91349,                0.78327,                0.59806,                0.38197,                 1.0629,               0.005314,               0.005314,               0.005314
                    144,                0.59124,                0.41847,                  1.052,                0.92599,                0.84478,                0.91191,                 0.7822,                0.60025,                0.38506,                  1.063,               0.005281,               0.005281,               0.005281
                    145,                0.59484,                0.41738,                 1.0502,                0.93599,                0.84051,                0.91147,                 0.7794,                0.59917,                0.38348,                 1.0617,               0.005248,               0.005248,               0.005248
                    146,                0.59127,                0.41293,                  1.048,                0.93107,                0.84149,                0.91139,                0.78224,                0.60006,                0.38295,                 1.0624,               0.005215,               0.005215,               0.005215
                    147,                0.58212,                0.40992,                 1.0485,                0.93194,                0.83953,                0.91197,                0.78197,                0.60264,                0.38325,                 1.0639,               0.005182,               0.005182,               0.005182
                    148,                0.59386,                0.41863,                 1.0529,                0.93035,                0.84298,                0.91306,                0.78212,                0.60231,                0.38356,                 1.0639,               0.005149,               0.005149,               0.005149
                    149,                0.58672,                0.41042,                 1.0473,                0.93131,                  0.841,                0.91138,                0.78126,                0.60172,                0.38496,                 1.0637,               0.005116,               0.005116,               0.005116
                    150,                0.58913,                0.41671,                 1.0454,                0.93012,                0.84589,                0.91253,                0.77982,                0.60164,                0.38309,                 1.0643,               0.005083,               0.005083,               0.005083
                    151,                0.58042,                0.40918,                 1.0488,                 0.9298,                0.84442,                0.91221,                0.78078,                0.60108,                 0.3813,                 1.0664,                0.00505,                0.00505,                0.00505
                    152,                0.58457,                0.40992,                 1.0495,                 0.9279,                0.84374,                0.91327,                0.78223,                0.60381,                0.38268,                  1.068,               0.005017,               0.005017,               0.005017
